YEAR,MO,DY,PRECTOTCORR,T2M,RH2M,WS2M,DATE,RAIN_3DAY,RAIN_7DAY,RAIN_14DAY,RAIN_INTENSITY,TEMP_HUMIDITY,WIND_RAIN,PRECTOTCORR_LAG1,PRECTOTCORR_LAG2,API_7DAY,FLASH_FLOOD_OCCURRED,LABEL_REASON
2015,1,1,0.0,13.59,40.59,1.48,2015-01-01,0.0,0.0,0.0,0.0,551.6181,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,1,2,3.0,13.08,54.06,1.4,2015-01-02,3.0,3.0,3.0,1.0,707.1048000000001,4.199999999999999,0.0,0.0,0.0,0,Normal / No Flood
2015,1,3,7.39,11.14,71.78,1.15,2015-01-03,10.39,10.39,10.39,0.7112608277189605,799.6292000000001,8.498499999999998,3.0,0.0,2.55,0,Normal / No Flood
2015,1,4,0.1,9.6,63.98,1.85,2015-01-04,10.49,10.49,10.49,0.0095328884652049,614.208,0.185,7.39,3.0,8.448999999999998,0,Normal / No Flood
2015,1,5,0.0,10.24,43.78,2.17,2015-01-05,7.489999999999999,10.49,10.49,0.0,448.3072,0.0,0.1,7.39,7.2666499999999985,0,Normal / No Flood
2015,1,6,0.0,12.08,41.79,1.8,2015-01-06,0.1,10.49,10.49,0.0,504.8232,0.0,0.0,0.1,6.176652499999999,0,Normal / No Flood
2015,1,7,0.0,10.64,45.12,1.81,2015-01-07,0.0,10.49,10.49,0.0,480.0768,0.0,0.0,0.0,5.250154624999999,0,Normal / No Flood
2015,1,8,0.0,11.54,35.93,1.68,2015-01-08,0.0,10.49,10.49,0.0,414.6321999999999,0.0,0.0,0.0,4.462631431249999,0,Normal / No Flood
2015,1,9,0.0,11.1,34.97,1.68,2015-01-09,0.0,7.489999999999999,10.49,0.0,388.167,0.0,0.0,0.0,3.7932367165624985,0,Normal / No Flood
2015,1,10,0.0,10.31,32.93,2.14,2015-01-10,0.0,0.1,10.49,0.0,339.5083,0.0,0.0,0.0,2.406779633960937,0,Normal / No Flood
2015,1,11,0.0,11.47,28.67,2.11,2015-01-11,0.0,0.0,10.49,0.0,328.84490000000005,0.0,0.0,0.0,0.0320577088281249,0,Normal / No Flood
2015,1,12,0.0,12.54,29.63,1.92,2015-01-12,0.0,0.0,10.49,0.0,371.5601999999999,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,1,13,0.04,12.32,35.29,1.34,2015-01-13,0.04,0.04,10.53,1.0,434.7728,0.0536,0.0,0.0,0.0,0,Normal / No Flood
2015,1,14,7.55,8.07,68.56,1.34,2015-01-14,7.59,7.59,18.08,0.994729907773386,553.2792000000001,10.117,0.04,0.0,0.034,0,Normal / No Flood
2015,1,15,0.0,9.88,66.09,1.23,2015-01-15,7.59,7.59,18.08,0.0,652.9692000000001,0.0,7.55,0.04,6.4464,0,Normal / No Flood
2015,1,16,0.0,11.49,54.27,1.5,2015-01-16,7.55,7.59,15.079999999999998,0.0,623.5623,0.0,0.0,7.55,5.479439999999999,0,Normal / No Flood
2015,1,17,0.0,10.93,46.23,1.69,2015-01-17,0.0,7.59,7.69,0.0,505.2938999999999,0.0,0.0,0.0,4.657524,0,Normal / No Flood
2015,1,18,0.0,10.93,39.49,2.0,2015-01-18,0.0,7.59,7.59,0.0,431.6257,0.0,0.0,0.0,3.958895399999999,0,Normal / No Flood
2015,1,19,0.0,11.36,37.76,1.61,2015-01-19,0.0,7.59,7.59,0.0,428.95359999999994,0.0,0.0,0.0,3.3650610899999993,0,Normal / No Flood
2015,1,20,0.0,11.07,40.88,1.41,2015-01-20,0.0,7.55,7.59,0.0,452.5416,0.0,0.0,0.0,2.860301926499999,0,Normal / No Flood
2015,1,21,2.46,10.67,51.3,2.13,2015-01-21,2.46,2.46,10.05,1.0,547.371,5.2398,0.0,0.0,2.420357016523437,0,Normal / No Flood
2015,1,22,5.92,9.47,80.65,1.91,2015-01-22,8.379999999999999,8.379999999999999,15.97,0.7064439140811457,763.7555000000001,11.3072,2.46,0.0,2.0909999999999997,0,Normal / No Flood
2015,1,23,0.28,10.29,78.06,1.09,2015-01-23,8.66,8.66,16.25,0.0323325635103926,803.2374,0.3052,5.92,2.46,6.80935,0,Normal / No Flood
2015,1,24,0.0,11.53,64.34,1.3,2015-01-24,6.2,8.66,16.25,0.0,741.8402,0.0,0.28,5.92,6.0259475,0,Normal / No Flood
2015,1,25,0.0,11.09,54.16,1.44,2015-01-25,0.28,8.66,16.25,0.0,600.6343999999999,0.0,0.0,0.28,5.1220553749999995,0,Normal / No Flood
2015,1,26,1.51,9.97,51.45,1.47,2015-01-26,1.51,10.17,17.759999999999998,1.0,512.9565,2.2197,0.0,0.0,4.35374706875,0,Normal / No Flood
2015,1,27,0.89,8.03,69.02,1.6,2015-01-27,2.4,11.06,18.61,0.3708333333333333,554.2305999999999,1.4240000000000002,1.51,0.0,4.984185008437499,0,Normal / No Flood
2015,1,28,0.0,9.14,57.32,1.33,2015-01-28,2.4,8.600000000000001,11.06,0.0,523.9048,0.0,0.89,1.51,4.993057257171874,0,Normal / No Flood
2015,1,29,0.0,8.39,50.13,1.34,2015-01-29,0.89,2.68,11.06,0.0,420.5907,0.0,0.0,0.89,3.5737719769999994,0,Normal / No Flood
2015,1,30,0.0,8.52,47.62,2.16,2015-01-30,0.0,2.4000000000000004,11.06,0.0,405.72239999999994,0.0,0.0,0.0,1.42456227221875,0,Normal / No Flood
2015,1,31,0.0,10.46,38.58,2.02,2015-01-31,0.0,2.4000000000000004,11.06,0.0,403.5468,0.0,0.0,0.0,1.134580584375,0,Normal / No Flood
2015,2,1,0.0,12.33,40.94,1.52,2015-02-01,0.0,2.4000000000000004,11.06,0.0,504.7902,0.0,0.0,0.0,0.96439349671875,0,Normal / No Flood
2015,2,2,3.44,12.69,54.96,1.7,2015-02-02,3.44,4.33,14.5,1.0,697.4424,5.848,0.0,0.0,0.8197344722109373,0,Normal / No Flood
2015,2,3,13.17,11.16,71.1,3.05,2015-02-03,16.61,16.61,27.67,0.7928958458759784,793.476,40.168499999999995,3.44,0.0,3.209313608570312,0,Normal / No Flood
2015,2,4,0.01,11.99,59.98,1.54,2015-02-04,16.62,16.62,25.22,0.0006016847172081,719.1602,0.0154,13.17,3.44,13.6799,0,Normal / No Flood
2015,2,5,0.0,12.36,44.68,1.78,2015-02-05,13.18,16.62,19.3,0.0,552.2447999999999,0.0,0.01,13.17,11.636414999999998,0,Normal / No Flood
2015,2,6,0.0,12.07,43.42,1.35,2015-02-06,0.01,16.62,19.02,0.0,524.0794000000001,0.0,0.0,0.01,9.89095275,0,Normal / No Flood
2015,2,7,0.0,12.56,42.6,1.4,2015-02-07,0.0,16.62,19.02,0.0,535.056,0.0,0.0,0.0,8.407309837499998,0,Normal / No Flood
2015,2,8,0.0,13.03,48.19,1.83,2015-02-08,0.0,16.62,19.02,0.0,627.9156999999999,0.0,0.0,0.0,7.146213361875,0,Normal / No Flood
2015,2,9,0.0,12.98,52.29,1.76,2015-02-09,0.0,13.18,17.509999999999998,0.0,678.7242,0.0,0.0,0.0,6.074281357593748,0,Normal / No Flood
2015,2,10,0.0,13.15,45.37,1.95,2015-02-10,0.0,0.01,16.62,0.0,596.6155,0.0,0.0,0.0,4.225771747820311,0,Normal / No Flood
2015,2,11,0.0,13.18,42.84,1.61,2015-02-11,0.0,0.0,16.62,0.0,564.6312,0.0,0.0,0.0,0.0032057708828124,0,Normal / No Flood
2015,2,12,0.0,12.55,40.48,2.19,2015-02-12,0.0,0.0,16.62,0.0,508.024,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,2,13,0.0,13.54,38.59,2.03,2015-02-13,0.0,0.0,16.62,0.0,522.5086,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,2,14,0.0,16.67,42.93,2.05,2015-02-14,0.0,0.0,16.62,0.0,715.6431000000001,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,2,15,0.0,16.93,45.18,1.79,2015-02-15,0.0,0.0,16.62,0.0,764.8974,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,2,16,1.83,16.65,47.88,1.8,2015-02-16,1.83,1.83,15.01,1.0,797.202,3.294,0.0,0.0,0.0,0,Normal / No Flood
2015,2,17,0.84,17.25,51.37,1.34,2015-02-17,2.67,2.67,2.68,0.3146067415730337,886.1324999999999,1.1256,1.83,0.0,1.5555,0,Normal / No Flood
2015,2,18,0.17,16.82,50.99,1.52,2015-02-18,2.84,2.84,2.8400000000000003,0.0598591549295774,857.6518000000001,0.2584,0.84,1.83,2.036175,0,Normal / No Flood
2015,2,19,0.64,16.01,53.49,1.49,2015-02-19,1.65,3.48,3.4800000000000004,0.3878787878787879,856.3749000000001,0.9536,0.17,0.84,1.8752487499999997,0,Normal / No Flood
2015,2,20,10.51,16.88,61.68,1.64,2015-02-20,11.32,13.99,13.99,0.9284452296819788,1041.1584,17.2364,0.64,0.17,2.1379614375,0,Normal / No Flood
2015,2,21,0.0,16.62,54.78,2.42,2015-02-21,11.15,13.99,13.99,0.0,910.4436,0.0,10.51,0.64,10.750767221875002,0,Normal / No Flood
2015,2,22,0.0,18.27,46.77,2.3,2015-02-22,10.51,13.99,13.99,0.0,854.4879000000001,0.0,0.0,10.51,9.138152138593748,0,Normal / No Flood
2015,2,23,0.0,19.42,46.06,1.32,2015-02-23,0.0,12.16,13.99,0.0,894.4852000000001,0.0,0.0,0.0,7.7674293178046865,0,Normal / No Flood
2015,2,24,0.14,19.55,45.49,1.14,2015-02-24,0.14,11.46,14.13,1.0,889.3295,0.1596,0.0,0.0,6.1036572593125,0,Normal / No Flood
2015,2,25,7.66,15.6,63.59,3.23,2015-02-25,7.8,18.95,21.79,0.982051282051282,992.004,24.7418,0.14,0.0,5.078216629382812,0,Normal / No Flood
2015,2,26,0.8,13.38,45.26,1.9,2015-02-26,8.6,19.11,22.59,0.0930232558139535,605.5788,1.52,7.66,0.14,10.781160745718749,0,Normal / No Flood
2015,2,27,0.31,13.08,35.61,1.74,2015-02-27,8.77,8.91,22.9,0.0353477765108323,465.7788,0.5394,0.8,7.66,9.669592697835936,0,Normal / No Flood
2015,2,28,0.27,13.78,39.78,1.24,2015-02-28,1.38,9.18,23.17,0.1956521739130435,548.1684,0.3348,0.31,0.8,5.618778374999999,0,Normal / No Flood
2015,3,1,57.46,11.8,78.84,3.86,2015-03-01,58.04,66.64,80.63,0.9900068917987596,930.312,221.7956,0.27,0.31,5.005461618749999,0,Normal / No Flood
2015,3,2,43.23,10.38,91.45,2.5,2015-03-02,100.96,109.87,122.03,0.428189381933439,949.251,108.075,57.46,0.27,53.09564237593751,1,Historical Disaster Record; 3-Day Saturated Runoff (101.0mm)
2015,3,3,6.31,10.6,82.89,1.33,2015-03-03,107.0,116.04,127.5,0.0589719626168224,878.634,8.3923,43.23,57.46,81.87679601954686,0,Normal / No Flood
2015,3,4,0.5,10.88,74.89,1.97,2015-03-04,50.04,108.88,127.83,0.009992006394884,814.8032000000001,0.985,6.31,43.23,74.92062794310937,0,Normal / No Flood
2015,3,5,0.73,12.65,67.64,1.52,2015-03-05,7.539999999999999,108.81,127.92,0.0968169761273209,855.6460000000001,1.1096,0.5,6.31,62.02025632984374,0,Normal / No Flood
2015,3,6,0.55,13.25,67.3,1.8,2015-03-06,1.78,109.05,117.96,0.3089887640449438,891.7249999999999,0.99,0.73,0.5,53.119725460335935,0,Normal / No Flood
2015,3,7,1.01,14.05,65.62,1.68,2015-03-07,2.29,109.79,118.97,0.4410480349344978,921.961,1.6968,0.55,0.73,45.53479457852343,0,Normal / No Flood
2015,3,8,3.38,14.07,73.83,3.28,2015-03-08,4.9399999999999995,55.709999999999994,122.35,0.6842105263157895,1038.7881,11.0864,1.01,0.55,39.48950294998437,0,Normal / No Flood
2015,3,9,4.01,11.83,67.51,1.66,2015-03-09,8.399999999999999,16.49,126.36,0.4773809523809524,798.6433000000001,6.656599999999999,3.38,1.01,20.78177193874218,0,Normal / No Flood
2015,3,10,0.0,14.07,53.73,1.64,2015-03-10,7.39,10.18,126.22,0.0,755.9811,0.0,4.01,3.38,9.293240750492188,0,Normal / No Flood
2015,3,11,0.0,16.34,47.16,1.44,2015-03-11,4.01,9.68,118.56,0.0,770.5944,0.0,0.0,4.01,6.179839424921874,0,Normal / No Flood
2015,3,12,0.0,16.64,49.79,1.25,2015-03-12,0.0,8.95,117.76,0.0,828.5056,0.0,0.0,0.0,5.116618248664062,0,Normal / No Flood
2015,3,13,0.0,17.83,43.55,1.55,2015-03-13,0.0,8.399999999999999,117.45,0.0,776.4964999999999,0.0,0.0,0.0,4.1502074280859365,0,Normal / No Flood
2015,3,14,4.07,17.41,57.82,1.17,2015-03-14,4.07,11.46,121.25,1.0,1006.6462,4.7619,0.0,0.0,3.3778065251015623,0,Normal / No Flood
2015,3,15,3.4,15.32,75.72,2.32,2015-03-15,7.470000000000001,11.48,67.19,0.4551539491298527,1160.0304,7.887999999999999,4.07,0.0,6.055420116046875,0,Normal / No Flood
2015,3,16,8.6,14.68,78.02,2.33,2015-03-16,16.07,16.07,32.56,0.5351586807716241,1145.3336,20.038,3.4,4.07,7.116089124007812,0,Normal / No Flood
2015,3,17,0.4,15.25,73.23,1.48,2015-03-17,12.4,16.47,26.65,0.032258064516129,1116.7575000000002,0.592,8.6,3.4,12.265988749999998,0,Normal / No Flood
2015,3,18,0.0,15.21,72.97,2.09,2015-03-18,9.0,16.47,26.15,0.0,1109.8737,0.0,0.4,8.6,10.766090437499996,0,Normal / No Flood
2015,3,19,0.0,17.22,61.06,2.01,2015-03-19,0.4,16.47,25.42,0.0,1051.4532,0.0,0.0,0.4,9.151176871874998,0,Normal / No Flood
2015,3,20,0.0,18.26,54.94,2.09,2015-03-20,0.0,16.47,24.869999999999997,0.0,1003.2044,0.0,0.0,0.0,7.778500341093749,0,Normal / No Flood
2015,3,21,0.0,19.17,54.99,2.13,2015-03-21,0.0,12.4,23.86,0.0,1054.1583,0.0,0.0,0.0,6.6117252899296854,0,Normal / No Flood
2015,3,22,0.0,20.1,55.58,2.26,2015-03-22,0.0,8.999999999999998,20.479999999999997,0.0,1117.158,0.0,0.0,0.0,4.510930059531249,0,Normal / No Flood
2015,3,23,0.0,21.35,56.12,2.16,2015-03-23,0.0,0.3999999999999982,16.47,0.0,1198.162,0.0,0.0,0.0,2.907822765468749,0,Normal / No Flood
2015,3,24,0.0,22.37,56.47,1.65,2015-03-24,0.0,0.0,16.47,0.0,1263.2339,0.0,0.0,0.0,0.1282308353124999,0,Normal / No Flood
2015,3,25,0.0,22.77,53.61,2.05,2015-03-25,0.0,0.0,16.47,0.0,1220.6997,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,3,26,0.0,22.39,47.62,1.83,2015-03-26,0.0,0.0,16.47,0.0,1066.2118,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,3,27,0.0,22.54,42.97,2.2,2015-03-27,0.0,0.0,16.47,0.0,968.5438,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,3,28,0.0,24.1,37.15,1.77,2015-03-28,0.0,0.0,12.4,0.0,895.315,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,3,29,7.75,19.14,53.5,3.4,2015-03-29,7.75,7.749999999999998,16.75,1.0,1023.99,26.35,0.0,0.0,0.0,0,Normal / No Flood
2015,3,30,4.8,18.44,67.93,2.26,2015-03-30,12.55,12.549999999999995,12.95,0.3824701195219123,1252.6292000000003,10.848,7.75,0.0,6.5874999999999995,0,Normal / No Flood
2015,3,31,0.01,19.0,60.36,1.22,2015-03-31,12.56,12.56,12.56,0.000796178343949,1146.84,0.0122,4.8,7.75,9.679375,0,Normal / No Flood
2015,4,1,2.09,19.54,64.49,1.3,2015-04-01,6.8999999999999995,14.65,14.65,0.3028985507246376,1260.1346,2.717,0.01,4.8,8.235968749999998,0,Normal / No Flood
2015,4,2,0.3,21.41,55.36,1.31,2015-04-02,2.3999999999999995,14.949999999999998,14.95,0.125,1185.2576,0.393,2.09,0.01,8.777073437499999,0,Normal / No Flood
2015,4,3,14.06,17.78,68.55,3.04,2015-04-03,16.45,29.01,29.01,0.854711246200608,1218.819,42.7424,0.3,2.09,7.715512421874999,0,Normal / No Flood
2015,4,4,2.37,17.77,71.58,1.52,2015-04-04,16.73,31.38,31.38,0.14166168559474,1271.9766,3.6024000000000003,14.06,0.3,18.50918555859375,0,Normal / No Flood
2015,4,5,0.09,18.69,63.45,1.47,2015-04-05,16.52,23.72,31.47,0.0054479418886198,1185.8805000000002,0.1323,2.37,14.06,17.747307724804685,0,Normal / No Flood
2015,4,6,0.57,19.68,56.12,1.77,2015-04-06,3.03,19.49,32.04,0.1881188118811881,1104.4416,1.0089,0.09,2.37,13.049909997031248,0,Normal / No Flood
2015,4,7,3.79,18.48,60.05,1.56,2015-04-07,4.45,23.27,35.83,0.851685393258427,1109.724,5.9124,0.57,0.09,10.26896897728906,0,Normal / No Flood
2015,4,8,0.17,18.73,57.49,1.75,2015-04-08,4.53,21.35,36.0,0.0375275938189845,1076.7877,0.2975,3.79,0.57,11.94739872544531,0,Normal / No Flood
2015,4,9,0.0,19.84,58.91,2.15,2015-04-09,3.96,21.05,36.0,0.0,1168.7744,0.0,0.17,3.79,9.730283719296876,0,Normal / No Flood
2015,4,10,0.0,21.5,52.42,2.22,2015-04-10,0.17,6.989999999999998,36.0,0.0,1127.03,0.0,0.0,0.17,8.188994003890624,0,Normal / No Flood
2015,4,11,0.02,22.84,47.35,1.86,2015-04-11,0.02,4.639999999999999,36.02,1.0,1081.474,0.0372,0.0,0.0,3.129428121257812,0,Normal / No Flood
2015,4,12,0.05,22.87,48.51,1.38,2015-04-12,0.07,4.599999999999999,28.32,0.7142857142857143,1109.4237,0.0689999999999999,0.02,0.0,2.031211358726562,0,Normal / No Flood
2015,4,13,0.0,21.63,55.24,2.15,2015-04-13,0.07,4.0299999999999985,23.52,0.0,1194.8412,0.0,0.05,0.02,1.744505507664062,0,Normal / No Flood
2015,4,14,3.1,21.3,65.89,1.66,2015-04-14,3.15,3.3399999999999985,26.610000000000003,0.9841269841269842,1403.457,5.146,0.0,0.05,1.327510082242187,0,Normal / No Flood
2015,4,15,13.2,21.58,69.28,1.22,2015-04-15,16.3,16.369999999999997,37.72,0.8098159509202453,1495.0623999999998,16.104,3.1,0.0,2.7306444800078125,0,Normal / No Flood
2015,4,16,5.14,21.19,68.96,1.67,2015-04-16,21.44,21.51,42.559999999999995,0.2397388059701492,1461.2623999999998,8.583799999999998,13.2,3.1,13.49472441875,0,Normal / No Flood
2015,4,17,0.0,22.23,59.61,2.99,2015-04-17,18.339999999999996,21.51,28.5,0.0,1325.1303,0.0,5.14,13.2,15.839515755937498,0,Normal / No Flood
2015,4,18,0.0,24.31,48.45,2.51,2015-04-18,5.14,21.49,26.13,0.0,1177.8195,0.0,0.0,5.14,13.463588392546871,0,Normal / No Flood
2015,4,19,0.0,25.7,40.79,1.7,2015-04-19,0.0,21.44,26.04,0.0,1048.303,0.0,0.0,0.0,11.438600323164058,0,Normal / No Flood
2015,4,20,0.32,26.38,41.35,2.98,2015-04-20,0.32,21.76,25.79,1.0,1090.813,0.9536,0.0,0.0,9.709185748437498,0,Normal / No Flood
2015,4,21,0.0,25.6,39.82,2.14,2015-04-21,0.32,18.659999999999997,22.0,0.0,1019.392,0.0,0.32,0.0,8.524807886171873,0,Normal / No Flood
2015,4,22,0.0,24.65,41.01,2.25,2015-04-22,0.32,5.459999999999998,21.83,0.0,1010.8965,0.0,0.0,0.32,6.401366075624999,0,Normal / No Flood
2015,4,23,0.0,26.24,32.15,2.09,2015-04-23,0.0,0.3199999999999982,21.83,0.0,843.6159999999999,0.0,0.0,0.0,1.8442862337656245,0,Normal / No Flood
2015,4,24,0.0,27.48,27.43,1.63,2015-04-24,0.0,0.3199999999999982,21.83,0.0,753.7764,0.0,0.0,0.0,0.1670419999999999,0,Normal / No Flood
2015,4,25,0.23,27.48,30.21,1.77,2015-04-25,0.23,0.5499999999999983,22.04,1.0,830.1708,0.4071,0.0,0.0,0.1419857,0,Normal / No Flood
2015,4,26,0.04,24.42,46.95,2.5,2015-04-26,0.27,0.5899999999999982,22.03,0.1481481481481481,1146.5190000000002,0.1,0.23,0.0,0.3161878449999999,0,Normal / No Flood
2015,4,27,2.58,25.53,47.62,2.1,2015-04-27,2.85,2.8499999999999983,24.61,0.9052631578947368,1215.7386,5.418,0.04,0.23,0.30275966825,0,Normal / No Flood
2015,4,28,1.94,26.8,43.71,2.19,2015-04-28,4.5600000000000005,4.789999999999998,23.449999999999996,0.425438596491228,1171.428,4.2486,2.58,0.04,2.36314875,0,Normal / No Flood
2015,4,29,0.39,26.57,34.95,1.91,2015-04-29,4.91,5.179999999999998,10.64,0.0794297352342158,928.6215,0.7449,1.94,2.58,3.6576764375,0,Normal / No Flood
2015,4,30,5.03,26.24,37.6,1.52,2015-04-30,7.36,10.209999999999996,10.53,0.6834239130434783,986.624,7.645600000000001,0.39,1.94,3.4405249718749995,0,Normal / No Flood
2015,5,1,5.43,25.29,41.38,2.07,2015-05-01,10.85,15.639999999999995,15.96,0.5004608294930876,1046.5002,11.240099999999998,5.03,0.39,7.199946226093749,0,Normal / No Flood
2015,5,2,0.0,24.77,33.76,2.39,2015-05-02,10.46,15.409999999999997,15.96,0.0,836.2352,0.0,5.43,5.03,10.735454292179687,0,Normal / No Flood
2015,5,3,0.0,25.6,29.19,2.4,2015-05-03,5.43,15.369999999999996,15.96,0.0,747.2640000000001,0.0,0.0,5.43,9.062463327593749,0,Normal / No Flood
2015,5,4,0.0,26.65,27.86,2.37,2015-05-04,0.0,12.79,15.64,0.0,742.4689999999999,0.0,0.0,0.0,7.692194207453124,0,Normal / No Flood
2015,5,5,0.0,27.53,31.09,2.21,2015-05-05,0.0,10.849999999999998,15.64,0.0,855.9077,0.0,0.0,0.0,5.835339521734374,0,Normal / No Flood
2015,5,6,0.0,29.23,31.1,2.13,2015-05-06,0.0,10.459999999999996,15.64,0.0,909.053,0.0,0.0,0.0,4.431406974898437,0,Normal / No Flood
2015,5,7,0.0,30.18,31.8,2.02,2015-05-07,0.0,5.429999999999998,15.64,0.0,959.724,0.0,0.0,0.0,3.660424623898437,0,Normal / No Flood
2015,5,8,0.0,30.27,30.72,2.0,2015-05-08,0.0,0.0,15.64,0.0,929.8944,0.0,0.0,0.0,1.740733589367187,0,Normal / No Flood
2015,5,9,0.0,30.23,29.47,1.74,2015-05-09,0.0,0.0,15.41,0.0,890.8781,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,5,10,0.48,30.57,32.49,1.99,2015-05-10,0.48,0.4799999999999982,15.85,1.0,993.2193,0.9552,0.0,0.0,0.0,0,Normal / No Flood
2015,5,11,2.59,30.15,34.95,2.0,2015-05-11,3.07,3.069999999999998,15.86,0.8436482084690554,1053.7425,5.18,0.48,0.0,0.408,0,Normal / No Flood
2015,5,12,1.53,28.14,40.34,1.93,2015-05-12,4.6,4.599999999999998,15.45,0.3326086956521739,1135.1676000000002,2.9529,2.59,0.48,2.5483,0,Normal / No Flood
2015,5,13,0.22,28.22,35.88,1.75,2015-05-13,4.34,4.8199999999999985,15.28,0.0506912442396313,1012.5336,0.385,1.53,2.59,3.4665549999999996,0,Normal / No Flood
2015,5,14,0.6,26.76,42.13,1.86,2015-05-14,2.35,5.419999999999998,10.85,0.2553191489361702,1127.3988000000002,1.116,0.22,1.53,3.13357175,0,Normal / No Flood
2015,5,15,1.51,26.52,47.51,1.61,2015-05-15,2.33,6.929999999999998,6.93,0.648068669527897,1259.9652,2.4311000000000003,0.6,0.22,3.1735359874999993,0,Normal / No Flood
2015,5,16,0.17,28.35,39.88,1.97,2015-05-16,2.28,7.099999999999998,7.1,0.0745614035087719,1130.5980000000002,0.3349,1.51,0.6,3.981005589375,0,Normal / No Flood
2015,5,17,0.0,28.81,36.1,1.79,2015-05-17,1.68,6.619999999999997,7.1,0.0,1040.041,0.0,0.17,1.51,3.528354750968749,0,Normal / No Flood
2015,5,18,0.0,30.71,35.46,1.91,2015-05-18,0.1699999999999998,4.029999999999998,7.1,0.0,1088.9766,0.0,0.0,0.17,2.8683060863046874,0,Normal / No Flood
2015,5,19,0.24,30.61,32.05,2.62,2015-05-19,0.2399999999999997,2.7399999999999984,7.34,1.0000000000000009,981.0505,0.6288,0.0,0.0,1.732309713507812,0,Normal / No Flood
2015,5,20,0.03,29.63,26.48,2.81,2015-05-20,0.2699999999999998,2.549999999999998,7.37,0.1111111111111111,784.6024,0.0843,0.24,0.0,1.2595527531718749,0,Normal / No Flood
2015,5,21,0.0,29.75,27.62,3.02,2015-05-21,0.2699999999999998,1.949999999999998,7.37,0.0,821.695,0.0,0.03,0.24,1.0361719246875,0,Normal / No Flood
2015,5,22,0.0,30.89,23.93,2.82,2015-05-22,0.0299999999999997,0.4399999999999982,7.37,0.0,739.1977,0.0,0.0,0.03,0.7172518209609373,0,Normal / No Flood
2015,5,23,0.0,31.81,24.25,2.24,2015-05-23,0.0,0.2699999999999982,7.37,0.0,771.3924999999999,0.0,0.0,0.0,0.1982033550078124,0,Normal / No Flood
2015,5,24,0.0,32.4,21.96,2.29,2015-05-24,0.0,0.2699999999999982,6.890000000000001,0.0,711.504,0.0,0.0,0.0,0.1221494624999999,0,Normal / No Flood
2015,5,25,0.0,32.22,20.1,2.42,2015-05-25,0.0,0.2699999999999982,4.300000000000001,0.0,647.6220000000001,0.0,0.0,0.0,0.1038270431249999,0,Normal / No Flood
2015,5,26,0.0,30.99,19.61,3.04,2015-05-26,0.0,0.0299999999999982,2.77,0.0,607.7139,0.0,0.0,0.0,0.0882529866562499,0,Normal / No Flood
2015,5,27,0.0,29.81,17.73,2.16,2015-05-27,0.0,0.0,2.55,0.0,528.5313,0.0,0.0,0.0,0.0096173126484374,0,Normal / No Flood
2015,5,28,0.0,29.95,18.71,2.0,2015-05-28,0.0,0.0,1.9499999999999995,0.0,560.3645,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,5,29,0.0,31.1,21.54,2.32,2015-05-29,0.0,0.0,0.44,0.0,669.894,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,5,30,0.0,30.78,26.66,2.44,2015-05-30,0.0,0.0,0.27,0.0,820.5948000000001,0.0,0.0,0.0,0.0,0,Normal / No Flood
2015,5,31,0.06,30.4,25.83,1.91,2015-05-31,0.0599999999999997,0.0599999999999982,0.33,1.0000000000000038,785.2319999999999,0.1146,0.0,0.0,0.0,0,Normal / No Flood
2015,6,1,0.14,30.12,24.58,1.82,2015-06-01,0.1999999999999998,0.1999999999999982,0.47,0.7000000000000008,740.3496,0.2548,0.06,0.0,0.051,0,Normal / No Flood
2015,6,2,0.07,27.98,32.23,1.6,2015-06-02,0.2699999999999998,0.2699999999999982,0.3,0.2592592592592594,901.7954,0.112,0.14,0.06,0.16235,0,Normal / No Flood
2015,6,3,0.2,29.24,30.8,2.23,2015-06-03,0.4099999999999998,0.4699999999999982,0.47,0.4878048780487807,900.592,0.446,0.07,0.14,0.1974975,0,Normal / No Flood
2015,6,4,8.03,27.72,44.07,1.41,2015-06-04,8.299999999999999,8.499999999999998,8.5,0.9674698795180724,1221.6204,11.322299999999998,0.2,0.07,0.337872875,0,Normal / No Flood
2015,6,5,0.58,28.97,41.09,2.16,2015-06-05,8.809999999999999,9.079999999999998,9.08,0.0658342792281498,1190.3773,1.2528,8.03,0.2,7.112691943749999,0,Normal / No Flood
2015,6,6,0.0,29.6,33.65,2.49,2015-06-06,8.61,9.079999999999998,9.08,0.0,996.04,0.0,0.58,8.03,6.538788152187499,0,Normal / No Flood
2015,6,7,0.0,31.24,26.93,2.03,2015-06-07,0.58,9.019999999999998,9.08,0.0,841.2932,0.0,0.0,0.58,5.557969929359373,0,Normal / No Flood
